textID,text,sentiment
c1b915d1d5," haha im jewish, i love that one",positive
f38f53fbde,"had a great time out in the beer garden wit the boyos !! I think the sun got to me a bit though, feel a bit ill !!",neutral
c2a17084e9,l`m on 3 days too matt. No fun this weekend.,negative
3848e03ac5,u really don`t think so?  maybe ur right....lol. btw what phone u using? think u told me b4...i might have an app for u,neutral
356ad29589, I feel your pain. Mine is the same way,negative
3696d1db81,comes home in two days,neutral
81e6c0ac2d, Sadly no. It didn`t come with one...,negative
12cfc10225,Cant wait to see my boy tomorrow,positive
9f51c335d0, ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,neutral
81e29d1a0b, aww I miss driving down elmwood,negative
3773846bc3,Omg Wango Tango was **** AWSOME! I love my baby for taking me,positive
6f3818a39e,"Version 2 of our live, interactive Trans-Siberian ticket planner is launched: http://tinyurl.com/c5ljwm - its very cool",positive
2e6ee964a4,_30439 I really wish I could go!,positive
759b899f29," yeah real hard, but I know you`ll get by with it... smile",neutral
12da1098a2,I`m 25 in december that`s not good at all next big birthday is 30  after 21 it flys by for sure,negative
38e44e0f32,  This has made my night!!  Way too funny!!,positive
b534d768ca,Woo CAVS.  Happy Mother`s Day!,positive
c422db675c, I make that same face when I get home and your mom is watching soaps.,neutral
a34bf825fc,I have to go to work now.,neutral
dbc45af041, I can`t believe you went and got boba without me.,neutral
018c0cf1f9,"  And to you too, how are you today?",neutral
7e820f005a, Thanks for the warm welcome! We didn`t make plans   because our arrival time was so up in the air.,positive
e839d6a472,19 days and counting,neutral
a210eda5c9, sorry  friends - I`m swamped with deadlines right now and we have family visiting to boot! No charades for me.,negative
47990d2312,BRAINFREEZE,neutral
340600d483,Just discovered a shortcoming of Gravity. When you use Twitpic (integrated) it doesn`t subtract the pic URL from the 140 character limit,neutral
5fcf7bd80c,"My sunburn is peeling,",negative
9e964bdfda,perky purple nail polish isn`t as perky when its chipped,neutral
3d635198c2,"http://twitpic.com/4sx96 - before they put a CAMERA in the smokers pit.  i can no longer vandalize that door, without being caught.",neutral
bba9d463f4,Laying ALONE!! Since Mook`s soo comfy in his f`n play pen. I thought it was ill at first now I don`t have no one to cuddle with...,negative
54a62c239a,I hate the dentist,negative
ebc8565a98," nothing aimed at you, just joining in...sorry",negative
cf888f0df3,I`m taking a twitter break. Cell is dying,negative
0456aab9bb, qood morninq,neutral
85b2dbf969,writing my english original writing storyyyyy. and listening to `a little respect` by erasure  aaaaaah.,neutral
30dd327860,needs more followers,neutral
4c8d61cfd0,I wish I could get my nails done  stupid job,negative
ef200df027,The little wormy from labyrinth sadly passed away today but its ok as hes still around in a happy ghost form aww  http://twitpic.com/67aim,neutral
bd0fa6cebd, the 'no pants' idea could be the new attempt world-wide to attract business back to the airlines.,neutral
2c80b2043e, Have a good one,positive
1ecbc820d1,"yep infact she is popular, miss india 99, talented film actress .... and lot more",positive
02e569bee0,Dosen`t Want To Go To Work Tomorrow,negative
f6f3b8b7a4,Daniel has won DSDS. His voice is great.,positive
41f4eb92b9,[-O] i wish the birthday massacre would come to australia  i think they said they`re thinking about it tho.. http://tinyurl.com/p6lfch,neutral
7a341d71fe,was hoping to go to Red Lobster this weekend,neutral
0ddd346323,_x_ATL u mean jack barakat`s?! wow so have u ever gone to his house? Hehe i mean ur ssoo lucky to have the address!,positive
38a6cb940a,I sure do hope it becomes 4:20 this afternoon ...,positive
a0f446e1bf, it means that you are now FAMOUS. Congrats!,positive
db0db7f325,My phone passed away yesterday.. He jumped off the table  Searching for a new phone...,negative
123fa2ef14,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!",positive
8ebbcfcfd1,tamlyn wishes she was as cool as my sock draw,positive
47c5298bb9, so no rice or crusty bread with the chili .... aawww,neutral
38c25280f1,"  We are of like minds this evening , my dear!",neutral
f83634c7f2,come and save me from my packing please?!,neutral
301f7824f5,"Yes, I love tea. If that makes me typically English then so be it",positive
715e081e22, a mouth for sure,positive
5459ddc56e,_dec0de I finally just have 1 hour of history... at 3.00 pm! but I went to my highschool at 8.00 am to make some homework with a friend,neutral
e8f99c2de0, pancakes!! with lemon and sugar thanks!,positive
b53d8f2b09," Si, no bueno  I guess I just don`t entertain him :/",negative
71dddc0dff,I`m so hunrgy right now and these heels kill me I can hardly walk in them,negative
ca57a8830c,both electronic keys stopped working. there is no keyhole! cant get in my car. so much for technology,negative
0f0a1d8c75," Yay, three followers! Good to know more than one person in this big wide world likes fishies.",positive
187745f502,'my name is Tony!!!!!! ...not hey!!!!' -  poor tony,negative
a78ef3e0d0,Goodmorning,positive
5010f92b03,Took a shift tomorrow.    I don`t really feel like working right now.,negative
1a88179ebb," I love mine, too . happy motherï¿½s day to your mom , John Taylor  . much love to you, too .",positive
625feab260,Saw a black snake in the garden.  Went back for a picture and it was gone,neutral
45b0430eb9,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,positive
86462cc997,No waterfront anymore   faccia luna and clarendon will have to do,negative
b499204c32,loves her mum very much! Happy Mothers Day to all the wonderful mothers out there,positive
60d0bb5840,Slipped up and caught the flu  feeling like poop!,negative
a52203dd88,"i have an urge to play wow but i have to wait 2 weeks til im at my dads! 5+47DAYS TIL MCFLY, im so excited  (L)",positive
e8770f1c78,Ok ... the passengers ... no one is alive ... they`re all dead ... you just don`t know it til the end ... then you cry ...,negative
4016e4cf72,Discovered  and  are sharing on G reader with me and didn`t even know it. Sigh.... I`m such a G reader newb.,neutral
4dc7327dd8,"is chilled out tonite, so cannot spew venom or write funny. Seems like these are the only 2 styles she has",neutral
f5c5fbc40b,"If u do, please pray 4 me.  Lord knows I need it.",neutral
124e448e00,aaaaaw i want to live in the USA,neutral
641db1b766,Morning tweeple,positive
7286b251ca," Hey, I didn`t get any !!!",neutral
4a704b77f2,Now you only have 2 hours to sleep...  - Rest if you need it.,positive
d046aa63bc,"  That makes my day so much better, it`s been a rough one. Did I mention I love the new photo!",neutral
8a4740ee53,I don`t want to sit at home on prom night. Someone hang out with me,negative
d66f920dbd,Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with,positive
64f91449b7,concert tonight  chackin out and not coming tomorrow!,neutral
53dc5649da, what happened? I thought you were coming back today....,neutral
f2f7763cfd, lol dammit  well then next time then,negative
2abfe0decb, lol. just don`t ever forget me,positive
7a7228dc2e, Still jealous,negative
754ebd84b4,http://twitpic.com/67qv3 - Me at Forever 21  Ethan couldn`t be there,negative
fba4c01756,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(,negative
888304834,this week of mine was not easy!  but finally it`s over! (:,negative
88d8e96213,   Wow what a beautiful picture... and by the way....I am straight....just wanted to let you know!!!     Bella,positive
38b762e325,In Arch. Drawing. Checking out MVCC`s CAD degree. Looks good to me,positive
94e82d1574," 'there are people and then there are pencils' some are sharp, some are not and some can be sharpened  my pencil philosophy.....",neutral
c10f52f160,"just about to go home. I`m usually `mr. positive` but this has been one of those daze. well, 15 mins until tomorrow!",neutral
7e66ca1a42, but you always have lee. Let`s go to Paris,neutral
697887b4a1, you know you want to come keep me company whilst mum`s at her friends for the night  it`s such a nice evening!,positive
1a1c392802,cooking with my dad  having lots of fun in the kitchen together,positive
95b9338e05,Bouncing Rush makes me feel nauseous,negative
b0b24ed515,Off to Woolsery this morning to (hopefully) see North Molton U16 clinch the North Devon League title. Lovely day for it,positive
d31f708485,playing singstar without my fave duetter,negative
200f31449b,"  you`re missing out, bb! i`m such a cereal nut, i think i like every kind available.",positive
3aae3dab5c," That`s just weird... :\  Oh, and what was it you were drawing for me?",negative
8415e9b138,Just woke up :o mums singing to her new gn`r cd replacement i bought because im a good daughter,positive
7a4a97fba9,"The birds are out,, oh man... That`s NOT cool && I didn`t sleep yet for the night!!!",negative
e3a441b9eb,"250 miles down, only 1750 to go. Thats ok, u2 on the radio alwas helps.",positive
32ffcb07c4,"My Street Fighter IV skills are lacking, can`t beat Seth on easy.",negative
0ef15a1349,FIL 461 with cool people like me,positive
2a98bd4240,Good Morning!!! Work and then it`s ESPN`s Sunday night Baseball. hopefully it won`t get rained out,positive
13dcb0f346, i think it`s under a honeymoon by the good life -- either that or it`s under a honey moon by joseph arthur.,neutral
3c8e8d1940,my son got stung by a bug for the first time  his little finger is slightly swollen.,negative
a33b610db4, it was hours ago i came in.... and it`s only now i realised when i went to buy something online,neutral
1f42d08f3e, oh just referring to our lil exchange on LJ with regards to twitter archive postings.,neutral
02e6423e39,Bumping dj opus in the drunk in the car.  lmao. Don`t act like u don`t know.,negative
9c2b1313af,Why kiss the feet of the people who kick you when you can be anything that you want to?  morning everyone! Hope you have the best day ever,positive
51c2d21362,Here`s a brief preview: http://bit.ly/eHCfP   OMG James is creepy in that role! I`m scared of him,negative
16370c0a2e,I`m missing crab legs and attending my going away instead!,negative
edeeaa9756,Hicks are mean!,negative
feec8aa27b,"gettn ready to take a trip to Jersey my dad`s not doing so good, he needs a new heart~whoeva see`s this please say a prayer for my dad",negative
8542ba9b94,"back soon, need to run to the shops and cut the grass",neutral
6912e77231,I`m up. I have a plan to transform my bedroom today. Random.,neutral
e6c988afb8,"Home until tomorrow. Did my running and spinning. Now time for chiropractor, laundry, shopping, and visiting family. Missing nathan",negative
9652c18d7d, thats another sponsor,neutral
df9882c24d," And most of us are going to be stuck in an office, some without windows",negative
22a8a4639e, No it`s not sad. Should make you proud,negative
ee9df322d1,"   Sorry, we`ll try to keep it down.",negative
d9107173c4,is home alone.. Doing hw,neutral
7082999a93,"According to , a quarter of families under six live in poverty.",negative
cf29e364fe,the plan to not spend money is not going well,negative
ea567e664a,uploading all my bamboozle pictures of facebook,neutral
912bbdea65, congratulations ! you guys finish a month early than we do. booo,positive
060d8bb5d5," actually, I wish I was back in Tahoe.  I miss it there.",negative
a07b1d9eea,"Woke Up,I Wanna Stay In My bed",neutral
18f60b8879,but my bday is JUNE 19.. this is wack... and ihavent seen any promotions for my bday party  someone better finagle this asap!,negative
6abd11b766," It would be great if those VIPS were for some acts I`d enjoy seeing, but noooo.",neutral
faaf5f743d,_Marie Wish I could make it too!!! I hate my commute sometimes,neutral
7311789bcc,workin a long day today... hopefully i can make some good tips,positive
726e099885, but it all went too quick and there wasn`t a chance lol,negative
56d742e6bc,Hates headaches! Maybe I`m not ready to rock,negative
65ffd159b2, Thanks for the support,positive
0b64c5977e,there`s really no android twitter app of Tweetie`s calibre,neutral
151bba80ca,"had a good day driving up mountains, visiting katie, eating chips & fudge and stocking up on lovely smelling soaps",positive
